Industry,Price,Demand_Index,Seasonality,Competitor_Price,Customer_Segment,Discount_Offered,Purchase_Prob,Purchased
FoodDelivery,300,0.39,0.85,150,Low,20,0.01,0
Ecommerce,300,0.56,1.15,150,Medium,5,0.01,0
Airline,300,0.6,1.15,300,Medium,0,0.01,0
Airline,250,0.73,1.15,100,Low,10,0.019444918749999995,0
Ecommerce,50,0.54,1.0,50,High,5,0.21631499999999998,1
RideHailing,300,0.32,0.85,300,High,15,0.01,0
Retail,50,0.26,1.0,250,High,5,0.05858531249999999,0
Ecommerce,150,0.32,0.85,300,Medium,5,0.028424,0
Ecommerce,250,0.22,1.0,250,High,15,0.01914366666666666,0
FoodDelivery,200,0.29,0.85,150,Medium,10,0.044780833333333346,0
Airline,50,0.55,0.85,50,Medium,0,0.116875,0
Retail,300,0.48,1.0,300,High,0,0.01,0
Retail,150,0.34,0.85,100,High,5,0.065119828125,0
Airline,50,0.6,0.85,300,Low,10,0.059064375,0
Ecommerce,300,0.68,1.0,200,Low,15,0.01,0
Retail,300,0.43,1.15,200,High,0,0.01,0
Retail,200,0.95,1.15,300,Medium,20,0.128915,0
Airline,300,0.65,0.85,50,High,0,0.01,0
Retail,250,0.6,0.85,100,Medium,0,0.019124999999999996,0
Ecommerce,250,0.37,0.85,50,Medium,0,0.01048333333333333,0
Retail,300,0.2,1.0,150,High,15,0.01,0
Ecommerce,150,0.86,1.0,300,Low,5,0.0763895,0
Retail,250,0.77,1.0,250,High,15,0.07537818749999999,1
Retail,150,0.46,1.0,150,Low,10,0.09589275000000001,0
RideHailing,100,0.38,0.85,200,Low,10,0.07315232222222223,0
Hospitality,50,0.14,1.0,100,High,15,0.044414756944444446,0
FoodDelivery,300,0.86,1.0,50,Low,20,0.01,0
FoodDelivery,200,0.99,1.15,250,Medium,20,0.223905,1
Hospitality,150,0.2,0.85,50,Medium,10,0.021618333333333337,0
Airline,150,0.64,1.0,50,High,10,0.080224,0
Ecommerce,50,0.83,1.0,200,Medium,20,0.16323333333333334,0
Retail,250,0.47,1.15,250,Low,10,0.037557993749999984,0
Airline,250,0.32,0.85,200,High,20,0.01537933333333333,0
Ecommerce,200,0.51,0.85,300,High,10,0.04830153333333335,0
FoodDelivery,50,0.46,1.15,250,Low,20,0.13264675,0
Airline,200,0.48,0.85,200,High,5,0.0490314,0
Retail,50,0.15,0.85,150,Medium,5,0.033309374999999995,0
Hospitality,100,0.41,1.15,150,High,20,0.12441051388888888,0
Airline,200,0.29,1.15,50,High,20,0.022627974999999998,0
Airline,100,0.25,1.15,200,Medium,20,0.045233333333333334,0
Ecommerce,100,0.74,0.85,150,Medium,15,0.1586477777777778,0
RideHailing,250,0.4,1.0,250,High,20,0.04975666666666665,0
FoodDelivery,50,0.38,0.85,250,Low,15,0.07790356250000001,0
Ecommerce,300,0.46,0.85,250,High,15,0.01,0
Retail,50,0.25,1.15,250,Low,10,0.04994414062500001,0
RideHailing,200,0.1,1.0,100,Medium,0,0.012222222222222226,0
FoodDelivery,250,0.32,1.0,250,Low,5,0.028423999999999994,0
Ecommerce,200,0.17,0.85,150,Low,0,0.013647222222222226,0
FoodDelivery,100,0.91,0.85,50,High,15,0.33653695833333336,0
Hospitality,150,0.26,0.85,300,Low,5,0.017176534374999997,0
FoodDelivery,100,0.25,1.0,150,High,20,0.11308333333333334,0
Hospitality,300,0.88,1.0,100,Low,10,0.01,0
RideHailing,250,0.1,1.0,50,Medium,0,0.01,0
Retail,250,0.14,1.0,150,Low,0,0.01,0
Retail,250,0.96,1.0,200,Low,10,0.055589999999999994,0
Ecommerce,250,0.16,1.15,200,High,10,0.01281355555555555,0
RideHailing,50,0.29,1.15,50,Low,0,0.12992604166666666,0
Retail,150,0.63,1.15,150,High,5,0.19590027187499995,0
Hospitality,150,0.98,0.85,300,Medium,20,0.08600725,0
Ecommerce,100,0.39,1.0,100,High,15,0.135746,1
Airline,250,0.21,1.15,200,Medium,0,0.010062499999999997,0
Retail,100,0.91,1.0,100,Low,15,0.26337675000000005,1
Ecommerce,150,0.93,0.85,200,High,15,0.1719666875,0
FoodDelivery,50,0.58,0.85,100,Low,0,0.17460416666666667,0
RideHailing,100,0.7,1.15,300,Medium,10,0.16086583333333335,0
Airline,100,0.77,1.15,100,Low,10,0.16408315,1
Hospitality,200,0.22,1.0,300,Medium,20,0.020191111111111115,0
FoodDelivery,300,0.84,0.85,150,Medium,5,0.01,0
Ecommerce,250,0.24,1.15,200,Medium,5,0.016023333333333327,0
Hospitality,50,0.17,1.0,300,Medium,10,0.02702291666666667,0
FoodDelivery,250,0.32,1.15,200,Low,20,0.03075866666666666,0
Hospitality,300,0.22,1.0,50,Medium,15,0.01,0
Retail,100,0.16,0.85,50,Medium,20,0.04012000000000001,0
Retail,200,0.35,1.15,50,Medium,5,0.031545937499999996,0
Hospitality,100,0.51,0.85,250,Medium,0,0.050575,0
Ecommerce,150,0.51,0.85,250,Low,5,0.051340850000000014,0
Airline,300,0.54,1.0,300,Low,10,0.01,0
RideHailing,150,0.85,1.0,100,Low,20,0.19537604166666667,0
Ecommerce,300,0.2,1.0,300,Medium,20,0.01,0
Ecommerce,250,0.17,1.0,250,Low,5,0.010066833333333332,0
Retail,250,0.72,0.85,100,Medium,10,0.025015499999999996,0
Airline,300,0.26,1.0,100,Low,20,0.01,0
Ecommerce,250,1.0,1.0,250,Low,10,0.06176666666666666,0
Airline,300,0.55,1.0,50,Medium,15,0.01,0
FoodDelivery,300,0.15,0.85,200,Medium,15,0.01,0
Hospitality,150,0.58,1.15,150,High,20,0.15839582499999993,0
FoodDelivery,200,0.73,1.0,200,Medium,15,0.16571,0
Airline,300,0.21,1.0,150,Low,15,0.01,0
RideHailing,300,0.64,0.85,150,Medium,5,0.01,0
Ecommerce,50,0.23,0.85,50,Medium,5,0.06809916666666667,0
FoodDelivery,200,0.83,0.85,250,Low,20,0.11793608333333334,0
Ecommerce,150,0.2,1.0,200,Low,0,0.02833333333333334,0
RideHailing,250,0.66,0.85,250,Low,15,0.04961226874999999,0
Airline,50,0.79,1.15,100,High,15,0.24704575520833327,1
FoodDelivery,250,0.62,1.15,100,Medium,5,0.03725424999999998,0
Retail,250,0.38,0.85,100,High,5,0.014556196874999995,0
RideHailing,50,0.8,1.0,150,Medium,15,0.27744444444444455,0
Ecommerce,150,0.33,0.85,50,Low,15,0.03608165000000001,0
RideHailing,250,0.44,1.0,200,High,5,0.040392152777777766,0
Ecommerce,300,0.57,0.85,200,Low,20,0.01,0
Airline,50,0.92,1.0,50,Medium,20,0.2714,0
RideHailing,250,0.26,1.0,200,High,0,0.022840277777777772,0
Ecommerce,100,0.6,0.85,50,Low,15,0.10933833333333336,0
FoodDelivery,150,0.27,1.0,100,Medium,15,0.0766125,0
RideHailing,50,0.25,0.85,300,Low,20,0.04884401041666667,0
FoodDelivery,50,0.8,0.85,50,Medium,10,0.37060000000000004,0
Retail,100,0.29,0.85,300,Low,20,0.037085925000000006,0
Hospitality,300,0.56,1.15,150,Low,20,0.01,0
Ecommerce,150,0.89,1.15,200,Medium,20,0.20128833333333332,1
RideHailing,250,0.64,1.15,200,High,15,0.07338405555555554,0
Retail,300,0.64,1.15,50,Low,5,0.01,0
Hospitality,200,0.73,1.15,300,High,20,0.08860456111111112,0
FoodDelivery,250,0.91,1.15,200,High,20,0.1183417083333333,0
RideHailing,250,0.61,0.85,100,Medium,0,0.023764583333333332,0
Airline,100,0.1,1.15,100,High,5,0.027640249999999998,0
Hospitality,300,0.61,0.85,100,High,5,0.01,0
Ecommerce,200,0.54,0.85,300,High,10,0.051142800000000016,0
Airline,300,0.67,1.15,100,Low,5,0.01,0
RideHailing,250,0.64,1.15,100,Low,0,0.028673333333333325,0
Ecommerce,300,0.95,0.85,100,High,0,0.01,0
Airline,50,0.53,1.0,150,High,5,0.10615458333333334,0
Ecommerce,150,0.21,1.0,300,Low,5,0.01865325,0
Ecommerce,150,0.24,1.0,250,Medium,15,0.03632000000000001,0
Ecommerce,200,0.26,1.0,50,High,15,0.02262433333333334,0
Airline,150,0.49,1.0,300,High,15,0.047967937499999995,0
Retail,50,0.49,1.0,150,High,20,0.1662325,1
Airline,250,0.29,1.0,200,High,15,0.01577177083333333,0
Airline,100,0.7,0.85,150,Medium,5,0.10362916666666667,0
RideHailing,200,0.65,1.0,200,Low,15,0.11496604166666669,0
RideHailing,50,0.94,0.85,100,Medium,15,0.34637204861111115,0
RideHailing,50,0.42,1.15,100,Low,10,0.1709199479166667,0
Retail,100,0.75,1.15,200,Low,20,0.17301750000000007,0
FoodDelivery,300,0.86,0.85,250,Low,20,0.01,0
Hospitality,50,0.67,1.15,150,High,5,0.1800455173611111,0
FoodDelivery,200,0.82,0.85,50,Low,20,0.0699091,0
Ecommerce,100,0.7,0.85,200,Low,20,0.10609511111111115,0
Retail,200,0.67,1.0,300,Low,5,0.059512750000000024,0
RideHailing,100,0.4,1.15,200,Medium,5,0.11750444444444448,0
FoodDelivery,200,0.92,1.15,250,Medium,15,0.20013833333333333,0
RideHailing,150,0.41,0.85,250,High,20,0.08670099166666666,0
Ecommerce,200,0.72,0.85,250,Medium,20,0.08024,0
RideHailing,50,0.14,1.15,50,Low,20,0.07401304166666668,0
Ecommerce,100,0.21,1.0,100,Low,0,0.04760000000000001,0
Airline,100,0.46,0.85,100,High,0,0.08993000000000001,0
Retail,150,0.77,0.85,250,Medium,10,0.10701075,0
Ecommerce,100,0.33,0.85,100,Low,0,0.06358000000000001,1
Airline,200,0.12,1.0,300,Low,0,0.01,0
RideHailing,200,0.9,1.0,300,High,15,0.14357750000000002,0
Airline,100,0.17,0.85,250,High,20,0.01960865,0
FoodDelivery,300,0.44,1.15,250,Low,10,0.01,0
Hospitality,50,0.74,1.15,200,Medium,5,0.12968885416666665,0
Hospitality,50,0.45,1.0,50,High,5,0.1577296875,0
Airline,150,0.75,0.85,50,Medium,10,0.06948750000000001,0
Retail,300,0.26,0.85,200,High,10,0.01,0
RideHailing,50,0.97,1.0,50,Medium,20,0.5246083333333333,0
RideHailing,50,0.39,0.85,250,Low,0,0.06457343750000001,0
Airline,200,0.19,1.15,300,Low,10,0.013496016666666671,0
Hospitality,100,0.32,0.85,150,Low,20,0.053047555555555556,0
Hospitality,200,0.78,1.0,50,High,5,0.05467962500000001,0
FoodDelivery,50,0.71,0.85,250,Low,15,0.14555665625,1
Hospitality,50,0.12,1.0,200,Medium,15,0.0198625,0
RideHailing,250,0.6,1.0,300,Medium,10,0.049958333333333334,0
Airline,100,0.87,1.0,150,High,20,0.196765,0
Ecommerce,200,0.19,1.15,50,High,10,0.01825931666666667,0
Ecommerce,300,0.12,1.0,50,Medium,0,0.01,0
Retail,100,0.61,1.15,100,Medium,15,0.23886075000000004,1
Hospitality,200,0.95,1.0,300,Low,10,0.06845805555555556,0
FoodDelivery,50,0.31,0.85,200,Low,15,0.06355290625,0
Retail,100,0.18,1.15,200,High,0,0.04761,1
FoodDelivery,300,0.74,0.85,300,High,20,0.01,0
Hospitality,150,0.72,1.0,200,High,15,0.13705124999999999,0
Retail,200,0.99,0.85,300,Low,0,0.07152750000000002,0
RideHailing,250,0.98,1.0,150,High,5,0.0719714722222222,0
Hospitality,300,0.43,1.0,250,Medium,10,0.01,0
Ecommerce,100,0.65,0.85,100,Low,20,0.14777533333333337,0
FoodDelivery,150,0.93,0.85,50,Low,5,0.14043232500000002,0
Hospitality,100,0.45,1.15,100,Medium,5,0.12618374999999998,0
Airline,200,0.9,1.15,250,Medium,5,0.09013125,0
Ecommerce,100,1.0,1.15,150,Medium,15,0.2900555555555556,0
Hospitality,100,0.97,1.15,50,Low,0,0.1843673611111111,0
Airline,250,0.31,1.0,50,High,15,0.010115687499999996,0
Airline,100,0.15,0.85,150,High,5,0.0255371875,0
FoodDelivery,300,0.64,1.15,100,High,5,0.01,0
FoodDelivery,50,0.91,0.85,300,Low,15,0.18655853125000002,0
Hospitality,250,0.51,1.0,250,High,5,0.03575206249999999,0
Retail,200,0.39,1.0,100,High,10,0.04888650000000001,0
RideHailing,100,0.85,1.15,50,Medium,15,0.3390024305555556,0
Ecommerce,250,0.32,1.0,100,Medium,5,0.011146666666666664,0
Hospitality,150,0.97,1.15,250,Low,15,0.12555417291666665,0
FoodDelivery,200,0.72,0.85,200,High,20,0.1660968,0
Airline,50,0.18,1.0,50,Low,0,0.03825,0
FoodDelivery,100,0.53,0.85,300,High,10,0.11294035000000002,0
Retail,50,0.63,0.85,300,High,15,0.1310552578125,0
Airline,300,0.12,1.15,300,High,0,0.01,0
Hospitality,300,0.43,0.85,250,Low,10,0.01,0
Ecommerce,300,0.28,0.85,50,Low,10,0.01,0
Airline,200,0.4,1.0,150,Low,20,0.033433333333333336,0
Ecommerce,150,0.23,1.15,150,High,20,0.07178529999999998,0
Retail,250,0.72,1.15,50,High,5,0.03731433749999999,0
Ecommerce,150,0.64,1.0,300,Medium,0,0.064,1
Hospitality,100,0.71,1.0,200,High,5,0.13272661111111111,0
FoodDelivery,100,0.3,0.85,250,Low,15,0.04920225000000001,0
Hospitality,100,0.36,1.0,50,Medium,15,0.07944999999999999,1
Ecommerce,50,0.96,0.85,300,Medium,10,0.14824,0
Ecommerce,100,0.79,0.85,250,Medium,5,0.09356233333333334,0
RideHailing,250,0.82,1.15,200,High,20,0.09775111805555552,0
Airline,50,0.98,0.85,150,High,10,0.17402758333333335,0
Retail,100,0.53,1.0,250,Medium,0,0.07950000000000002,0
FoodDelivery,300,0.59,1.15,150,Medium,20,0.01,0
FoodDelivery,250,0.75,1.0,100,High,5,0.04506562499999998,0
RideHailing,250,0.77,1.0,100,Medium,0,0.035291666666666666,0
Retail,200,0.69,0.85,200,High,0,0.10117124999999999,0
Hospitality,100,0.54,1.0,50,High,5,0.12618375,1
RideHailing,50,0.71,1.15,150,High,10,0.3127308402777778,1
Retail,300,0.28,1.15,100,Medium,0,0.01,0
RideHailing,50,0.96,0.85,150,Low,20,0.2500813333333334,1
Retail,50,0.24,0.85,50,Medium,15,0.0868275,0
Hospitality,100,0.2,1.0,100,Low,0,0.03966666666666667,0
FoodDelivery,300,0.34,0.85,150,High,20,0.01,0
Hospitality,150,0.4,0.85,100,Low,20,0.04973208333333333,0
Ecommerce,250,0.5,0.85,250,Low,15,0.02733458333333333,0
RideHailing,100,0.36,0.85,150,Medium,0,0.09350000000000003,0
Hospitality,200,0.65,1.0,150,High,15,0.08248454861111112,0
Retail,200,0.97,1.15,300,High,15,0.1456006375,1
Airline,200,0.74,1.0,200,High,20,0.10041800000000001,0
FoodDelivery,300,0.63,0.85,300,High,10,0.01,0
Retail,250,0.52,1.0,250,Low,15,0.03762524999999999,0
Hospitality,200,0.73,1.15,300,Low,5,0.057997790277777767,0
FoodDelivery,250,0.62,1.15,50,Medium,20,0.04206699999999998,0
FoodDelivery,200,0.19,1.0,200,High,5,0.0456665,0
Ecommerce,50,0.52,1.15,250,Medium,15,0.11312166666666669,1
Ecommerce,250,0.94,0.85,250,Medium,5,0.055663666666666646,0
RideHailing,200,0.32,0.85,200,High,5,0.05992726666666666,0
Retail,300,0.25,0.85,100,High,5,0.01,0
Hospitality,300,0.34,1.15,300,Low,10,0.01,0
RideHailing,300,0.61,1.0,150,Low,15,0.01,0
Hospitality,50,0.99,1.15,300,High,20,0.22530440624999998,0
Ecommerce,150,0.68,1.15,100,Medium,20,0.15379333333333337,0
Retail,100,0.51,1.15,100,High,0,0.2023425,0
FoodDelivery,200,0.15,1.0,200,Medium,0,0.03,0
RideHailing,150,0.66,1.0,250,Medium,20,0.14278000000000005,0
Airline,50,0.52,0.85,50,Medium,10,0.12044500000000001,0
FoodDelivery,300,0.21,1.15,150,Medium,20,0.01,0
Hospitality,200,0.47,1.0,50,Medium,20,0.03235166666666666,0
Ecommerce,300,0.97,1.15,200,Medium,20,0.01,0
Hospitality,300,0.86,1.0,100,Low,15,0.01,0
Retail,200,0.74,1.0,300,High,0,0.08510000000000001,0
Airline,300,0.21,1.15,250,Medium,5,0.01,0
RideHailing,200,0.89,1.0,100,High,0,0.12509444444444445,0
FoodDelivery,300,0.97,1.0,300,Low,15,0.01,0
Hospitality,250,0.53,1.15,250,Low,0,0.030221041666666656,0
Ecommerce,150,0.28,0.85,200,High,15,0.051774916666666664,0
Hospitality,200,0.5,1.0,150,Low,10,0.04503819444444444,0
FoodDelivery,50,0.9,1.15,100,High,5,0.5182546874999999,0
Hospitality,250,0.56,0.85,150,Low,15,0.01785859444444444,0
RideHailing,250,0.57,0.85,250,High,20,0.06026776249999997,0
Retail,250,0.19,1.15,250,Medium,5,0.017124937499999996,0
Ecommerce,250,0.32,0.85,100,High,10,0.011365066666666665,0
Hospitality,50,0.19,1.15,150,Low,0,0.03611319444444445,0
Airline,250,0.35,0.85,250,Low,5,0.013212718749999994,0
FoodDelivery,300,0.97,1.15,200,Low,20,0.01,0
Airline,250,0.28,0.85,300,Medium,15,0.011255416666666665,0
RideHailing,100,0.26,0.85,150,Medium,0,0.0675277777777778,0
RideHailing,150,0.52,1.0,250,High,20,0.12936733333333333,0
Ecommerce,250,0.58,1.0,250,Medium,20,0.04562666666666665,0
Ecommerce,250,0.64,1.0,100,Medium,0,0.02133333333333333,0
Retail,300,0.62,1.15,200,Medium,5,0.01,0
Airline,200,0.56,0.85,250,High,0,0.04561666666666667,0
Hospitality,100,0.74,0.85,250,Low,20,0.07360348333333333,0
Retail,50,0.5,0.85,300,High,10,0.09988828125,0
Airline,300,0.58,1.0,100,Low,20,0.01,0
FoodDelivery,150,0.84,0.85,250,Low,5,0.1268421,0
Hospitality,200,0.36,0.85,50,High,10,0.022374975000000002,0
FoodDelivery,50,0.25,0.85,300,Medium,20,0.0626875,0
Retail,150,0.98,1.0,50,High,15,0.19187175,0
Retail,100,0.15,1.15,100,High,5,0.06219056249999999,0
FoodDelivery,150,0.69,0.85,300,Low,10,0.0815088375,0
Retail,200,0.35,0.85,250,Low,15,0.035876640625000004,0
Retail,50,0.63,1.0,100,Low,15,0.18993515625000004,0
Ecommerce,300,0.72,1.0,250,Low,20,0.01,0
Ecommerce,300,0.89,1.0,300,High,15,0.01,0
Retail,50,0.66,1.0,250,Low,15,0.11938781250000002,1
RideHailing,200,0.35,1.0,200,Medium,0,0.06416666666666668,0
Airline,150,0.13,1.15,300,High,5,0.013474621874999997,0
Hospitality,200,0.2,1.15,250,High,10,0.028029652777777785,0
Hospitality,200,0.47,1.0,50,High,5,0.03294797916666667,0
Hospitality,300,0.57,1.15,100,Low,0,0.01,0
Airline,50,0.52,1.0,200,Low,10,0.06022250000000001,0
RideHailing,300,0.77,1.0,50,High,0,0.01,0
FoodDelivery,300,0.39,1.15,200,High,15,0.01,0
Retail,150,0.61,1.15,150,High,10,0.19784930624999997,1
Ecommerce,150,0.27,0.85,50,Medium,10,0.033354000000000016,0
Retail,150,0.33,0.85,50,High,5,0.050563631250000005,0
RideHailing,300,0.7,1.15,250,Low,0,0.01,0
Retail,50,0.77,1.15,100,Low,20,0.27754890625000006,0
Airline,250,0.83,1.15,300,High,5,0.04779459895833331,0
Retail,50,0.66,1.0,50,Low,20,0.24824250000000003,1
Ecommerce,200,0.3,1.15,100,Medium,0,0.030666666666666675,0
Ecommerce,250,0.88,1.0,250,High,10,0.07353866666666665,0
Ecommerce,250,0.68,1.15,50,Medium,15,0.02958566666666666,0
Ecommerce,50,0.75,0.85,300,High,0,0.12218749999999999,1
Retail,300,0.54,1.0,150,High,0,0.01,0
FoodDelivery,300,0.24,1.0,250,Medium,15,0.01,0
Hospitality,250,0.32,1.15,200,Low,20,0.017942555555555552,0
Hospitality,150,0.35,1.0,250,High,20,0.05541083333333333,0
Hospitality,250,0.28,1.15,150,Low,10,0.01160183888888889,0
FoodDelivery,50,0.96,0.85,200,Low,0,0.1734,0
Ecommerce,250,0.37,1.0,150,High,10,0.02061311111111111,0
FoodDelivery,300,0.64,1.15,150,Medium,0,0.01,0
Airline,100,0.4,1.15,200,Low,5,0.05447933333333334,0
FoodDelivery,150,0.99,0.85,200,Low,20,0.211006125,1
Ecommerce,50,0.3,1.0,250,Low,10,0.046325000000000005,0
FoodDelivery,150,0.21,1.0,250,Medium,20,0.04956,0
Retail,50,0.59,1.0,50,Medium,5,0.23120624999999997,0
RideHailing,100,0.48,0.85,250,Low,15,0.0721633,1
FoodDelivery,250,0.53,1.15,50,Medium,5,0.03184637499999999,0
Retail,150,0.22,1.15,150,Medium,10,0.06204825,0
Retail,50,0.13,0.85,200,Medium,20,0.024448124999999994,0
Airline,150,0.85,0.85,100,High,5,0.10853304687499998,0
Airline,150,0.66,1.15,150,High,15,0.14860271249999998,0
Hospitality,250,0.77,1.0,100,Low,10,0.020807645833333333,1
Ecommerce,200,0.41,1.15,200,Medium,20,0.07418266666666666,0
Hospitality,250,0.94,1.0,50,Low,15,0.02645022916666666,0
Retail,100,0.73,0.85,100,Low,10,0.17246797500000008,0
Airline,100,0.75,1.15,150,High,20,0.19506874999999999,0
Airline,200,0.27,1.0,200,Low,20,0.027081,0
FoodDelivery,100,0.86,1.15,100,Low,5,0.3513917,1
Ecommerce,150,0.69,0.85,50,Low,10,0.07245230000000003,0
Hospitality,50,0.9,0.85,150,Low,0,0.1264375,0
Hospitality,50,0.71,1.0,300,Low,0,0.08801041666666666,0
Hospitality,250,0.75,0.85,300,Medium,15,0.03517317708333332,1
RideHailing,300,0.25,1.0,200,Medium,5,0.01,0
Hospitality,200,0.77,0.85,150,Medium,5,0.06649538194444445,0
Hospitality,100,0.31,0.85,150,Medium,15,0.05815298611111111,0
FoodDelivery,300,0.87,0.85,50,High,0,0.01,0
RideHailing,300,0.77,1.0,50,Low,10,0.01,0
Ecommerce,200,0.58,1.0,150,Medium,10,0.07024444444444446,0
Hospitality,200,0.72,0.85,200,Low,20,0.0716142,0
Airline,200,0.78,1.0,50,Medium,15,0.044265000000000006,0
FoodDelivery,100,0.26,1.0,150,Low,20,0.08692666666666668,1
RideHailing,250,0.44,1.0,250,Medium,5,0.04214833333333333,0
RideHailing,150,0.44,1.0,300,High,5,0.07270587499999999,0
Ecommerce,250,0.9,0.85,50,Low,0,0.021674999999999996,0
RideHailing,300,0.21,1.15,250,Medium,10,0.01,0
RideHailing,50,0.66,1.15,200,High,15,0.22703192187500001,1
Hospitality,100,0.47,1.15,250,High,15,0.08230688958333335,0
FoodDelivery,50,0.38,1.0,300,High,10,0.1190825,0
FoodDelivery,150,0.9,1.15,200,High,0,0.29756249999999995,0
Retail,100,0.32,1.0,250,Medium,5,0.05016,0
Retail,150,0.16,1.0,200,High,5,0.036052499999999994,0
Hospitality,200,0.69,1.15,150,Medium,15,0.08756052083333331,0
Ecommerce,200,0.66,0.85,200,High,20,0.10150360000000001,1
Hospitality,100,0.57,0.85,150,Low,15,0.09088748958333333,0
Ecommerce,100,0.38,0.85,150,High,0,0.08254444444444445,1
Ecommerce,100,0.73,1.15,250,Medium,20,0.13208133333333333,0
FoodDelivery,300,0.73,1.0,250,Low,0,0.01,0
Ecommerce,300,0.2,1.0,50,High,0,0.01,0
Ecommerce,150,0.57,0.85,150,Medium,0,0.0969,0
Airline,300,0.71,0.85,100,High,10,0.01,0
Airline,300,0.35,1.15,50,Medium,15,0.01,0
RideHailing,100,0.75,1.15,50,Low,15,0.25425182291666665,0
Retail,250,0.84,1.15,50,High,0,0.04165874999999999,0
Airline,100,0.68,1.0,300,Low,0,0.05780000000000001,0
Retail,250,0.67,0.85,50,Medium,5,0.022317281249999994,0
Retail,250,0.58,1.15,50,Low,20,0.02508753749999999,0
Airline,50,0.48,0.85,50,High,0,0.11729999999999999,0
FoodDelivery,250,0.22,1.0,200,Low,5,0.016284583333333328,0
Retail,300,0.6,1.0,150,Low,20,0.01,0
Ecommerce,250,0.84,1.0,250,Low,5,0.04974199999999999,0
Airline,150,0.66,0.85,300,High,5,0.05056363124999999,1
Retail,100,0.49,0.85,300,Low,5,0.05549341875000001,0
FoodDelivery,50,0.25,0.85,200,Low,5,0.04718828125,0
Hospitality,150,0.8,0.85,300,Medium,20,0.07021,0
Ecommerce,100,0.54,1.0,150,Low,10,0.11118000000000004,0
Airline,50,0.72,1.0,250,High,15,0.1174725,0
Airline,100,0.22,1.15,250,Low,0,0.021505,0
Ecommerce,250,0.58,0.85,150,Low,5,0.01946254444444444,0
Retail,250,0.97,1.15,300,Low,0,0.059260937499999986,0
Ecommerce,100,0.84,0.85,100,Medium,5,0.19896800000000003,0
FoodDelivery,250,0.83,0.85,150,Low,5,0.04177735833333332,0
FoodDelivery,300,0.27,0.85,200,Medium,20,0.01,0
Retail,50,0.69,0.85,250,Medium,10,0.11986593749999999,0
Ecommerce,50,0.83,0.85,50,Medium,5,0.24574916666666669,0
Ecommerce,250,0.4,1.15,300,Low,20,0.025632222222222216,0
Airline,150,0.43,0.85,300,Low,15,0.026446209374999998,0
Ecommerce,50,0.11,1.0,200,High,0,0.021083333333333332,0
Hospitality,150,0.27,1.0,100,High,10,0.049356562500000006,0
FoodDelivery,300,0.52,1.15,200,Medium,15,0.01,0
Retail,50,0.67,1.15,100,High,10,0.301819296875,0
Hospitality,200,0.46,1.15,100,Low,10,0.03812032777777778,0
RideHailing,50,0.42,1.0,250,Low,20,0.09653875,1
Retail,200,0.11,1.15,250,Low,0,0.013440625000000003,0
RideHailing,250,0.29,1.0,150,Medium,20,0.02091222222222222,0
Retail,200,0.25,0.85,100,Low,20,0.021313750000000006,0
Hospitality,100,0.2,1.0,200,Low,5,0.02763444444444445,0
RideHailing,300,0.76,1.0,100,High,10,0.01,0
Airline,50,0.27,1.0,300,High,20,0.04579875,0
Hospitality,300,0.8,1.0,250,Low,5,0.01,0
FoodDelivery,250,0.1,1.0,200,High,15,0.010877083333333332,0
Retail,200,0.64,1.15,300,Medium,10,0.08022400000000002,1
Retail,200,0.13,0.85,50,Low,15,0.01,0
FoodDelivery,300,0.76,1.15,250,High,0,0.01,0
Retail,100,0.72,0.85,300,Medium,10,0.100062,0
Ecommerce,300,0.15,1.15,300,Medium,0,0.01,0
FoodDelivery,300,0.93,1.15,100,Medium,10,0.01,0
Airline,200,0.17,0.85,50,Medium,15,0.01,0
FoodDelivery,100,0.81,1.0,200,Medium,10,0.23544000000000007,0
RideHailing,100,0.98,1.0,200,Medium,5,0.25033555555555564,0
Ecommerce,50,0.76,1.15,100,Medium,20,0.28647777777777783,0
RideHailing,100,0.64,1.15,150,High,15,0.2935362222222222,1
Hospitality,50,0.89,1.15,300,High,20,0.20254638541666664,0
Retail,100,0.75,0.85,100,Medium,20,0.225675,0
Airline,300,0.89,0.85,150,High,0,0.01,0
Hospitality,50,0.21,1.0,150,High,0,0.04695833333333333,0
Airline,300,0.98,1.15,100,Medium,5,0.01,0
Retail,50,0.92,0.85,250,Medium,20,0.1730175,0
Hospitality,250,0.15,1.15,200,High,0,0.01,0
